CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
16833.0,100,47,1106.53,2,3,4,234,At Risk
16834.0,228,24,413.46,1,2,2,122,Lost Customers
16835.0,277,10,180.85,1,1,1,111,Lost Customers
16836.0,40,11,251.87,4,1,2,412,Lost Customers
16837.0,30,165,3170.98,4,5,5,455,Loyal Customers
16838.0,198,25,588.85,1,2,3,123,Lost Customers
16839.0,1,266,16594.35,5,5,5,555,Champions
16841.0,66,116,1869.82,3,4,4,344,Loyal Customers
16842.0,69,63,1264.19,3,4,4,344,Loyal Customers
16843.0,6,378,10196.57,5,5,5,555,Champions
16846.0,51,11,214.32,3,1,1,311,Lost Customers
16847.0,44,12,193.44,3,1,1,311,Lost Customers
16848.0,53,14,281.42,3,2,2,322,Lost Customers
16849.0,187,8,124.57,2,1,1,211,Lost Customers
16850.0,70,19,332.41,3,2,2,322,Lost Customers
16851.0,43,20,342.45,4,2,2,422,Lost Customers
16852.0,11,9,144.91000000000003,5,1,1,511,Lost Customers
16855.0,24,19,328.4,4,2,2,422,Lost Customers
16856.0,15,2,35.400000000000006,5,1,1,511,Lost Customers
16858.0,546,10,375.69000000000005,1,1,2,112,Lost Customers
16859.0,145,52,747.81,2,3,3,233,At Risk
16861.0,30,6,173.76,4,1,1,411,Lost Customers
16863.0,121,26,502.8,2,2,3,223,Lost Customers
16866.0,64,11,207.73999999999998,3,1,1,311,Lost Customers
16869.0,23,128,825.42,4,5,3,453,Potential Loyalists
16871.0,22,137,2812.34,4,5,5,455,Loyal Customers
16872.0,78,7,680.02,3,1,3,313,Lost Customers
16873.0,91,279,7123.62,2,5,5,255,Loyal Customers
16875.0,145,112,2095.53,2,4,5,245,Loyal Customers
16877.0,13,159,853.72,5,5,3,553,Potential Loyalists
16878.0,84,3,13.3,3,1,1,311,Lost Customers
16880.0,64,178,1519.08,3,5,4,354,Loyal Customers
16881.0,244,1,432.0,1,1,2,112,Lost Customers
16882.0,240,39,705.12,1,3,3,133,At Risk
16883.0,218,38,276.73,1,3,2,132,At Risk
16884.0,302,26,429.84000000000003,1,2,2,122,Lost Customers
16885.0,16,101,471.51,5,4,2,542,Potential Loyalists
16887.0,243,37,194.88,1,3,1,131,At Risk
16889.0,67,135,1578.67,3,5,4,354,Loyal Customers
16891.0,120,203,809.7,2,5,3,253,At Risk
16892.0,16,99,525.54,5,4,3,543,Potential Loyalists
16893.0,485,45,145.93,1,3,1,131,At Risk
16895.0,183,69,219.14,2,4,1,241,At Risk
16897.0,300,37,289.78,1,3,2,132,At Risk
16898.0,27,162,508.81,4,5,3,453,Potential Loyalists
16899.0,20,125,1281.56,4,5,4,454,Loyal Customers
16900.0,17,79,887.11,5,4,3,543,Potential Loyalists
16902.0,117,44,1706.88,2,3,4,234,At Risk
16903.0,60,60,373.24,3,4,2,342,Potential Loyalists
16904.0,60,710,3754.27,3,5,5,355,Loyal Customers
16905.0,20,208,3102.43,4,5,5,455,Loyal Customers
16906.0,82,93,579.77,3,4,3,343,Potential Loyalists
16907.0,59,151,981.65,3,5,4,354,Loyal Customers
16909.0,73,18,379.14,3,2,2,322,Lost Customers
16910.0,10,547,1510.06,5,5,4,554,Loyal Customers
16912.0,29,101,2575.38,4,4,5,445,Loyal Customers
16913.0,291,8,113.44,1,1,1,111,Lost Customers
16914.0,274,38,208.46,1,3,1,131,At Risk
16915.0,10,57,621.6800000000001,5,3,3,533,Potential Loyalists
16916.0,24,143,576.26,4,5,3,453,Potential Loyalists
16917.0,129,9,391.52,2,1,2,212,Lost Customers
16918.0,50,128,1068.82,3,5,4,354,Loyal Customers
16919.0,6,327,2596.45,5,5,5,555,Champions
16921.0,91,60,169.79,2,4,1,241,At Risk
16923.0,13,672,7247.61,5,5,5,555,Champions
16924.0,22,83,846.75,4,4,3,443,Potential Loyalists
16926.0,638,14,230.25,1,2,1,121,Lost Customers
16927.0,116,6,543.05,2,1,3,213,Lost Customers
16928.0,32,209,2847.6,4,5,5,455,Loyal Customers
16929.0,18,77,1295.39,5,4,4,544,Loyal Customers
16930.0,27,54,380.55,4,3,2,432,Potential Loyalists
16931.0,20,898,4604.22,4,5,5,455,Loyal Customers
16932.0,54,53,161.94,3,3,1,331,Potential Loyalists
16933.0,120,44,563.23,2,3,3,233,At Risk
16934.0,55,62,950.9300000000001,3,4,4,344,Loyal Customers
16936.0,26,57,262.68,4,3,2,432,Potential Loyalists
16938.0,4,241,2736.38,5,5,5,555,Champions
16940.0,53,305,3049.88,3,5,5,355,Loyal Customers
16942.0,13,281,1920.59,5,5,4,554,Loyal Customers
16943.0,5,33,816.73,5,3,3,533,Potential Loyalists
16945.0,0,249,4345.5,5,5,5,555,Champions
16947.0,236,21,406.48,1,2,2,122,Lost Customers
16948.0,139,19,435.02,2,2,2,222,Lost Customers
16949.0,41,60,1286.27,4,4,4,444,Loyal Customers
16950.0,57,42,1178.56,3,3,4,334,Potential Loyalists
16951.0,130,86,1277.75,2,4,4,244,Loyal Customers
16952.0,110,16,167.61,2,2,1,221,Lost Customers
16953.0,90,1,20.8,2,1,1,211,Lost Customers
16954.0,17,54,2085.08,5,3,5,535,Potential Loyalists
16955.0,126,25,518.67,2,2,3,223,Lost Customers
16956.0,18,16,308.74,5,2,2,522,Lost Customers
16957.0,240,16,416.64,1,2,2,122,Lost Customers
16959.0,88,7,117.35000000000001,2,1,1,211,Lost Customers
16960.0,61,101,507.05,3,4,3,343,Potential Loyalists
16961.0,117,14,234.17,2,2,1,221,Lost Customers
16963.0,218,7,110.55000000000001,1,1,1,111,Lost Customers
16965.0,227,26,201.19,1,2,1,121,Lost Customers
16966.0,16,28,2154.97,5,2,5,525,Lost Customers
16967.0,279,21,319.02,1,2,2,122,Lost Customers
16968.0,108,31,439.43,2,3,2,232,At Risk
16969.0,40,42,650.41,4,3,3,433,Potential Loyalists
16971.0,333,41,357.21,1,3,2,132,At Risk
16976.0,268,2,251.51999999999998,1,1,2,112,Lost Customers
16978.0,78,39,344.33,3,3,2,332,Potential Loyalists
16979.0,18,89,1852.0,5,4,4,544,Loyal Customers
16980.0,256,87,1078.96,1,4,4,144,Loyal Customers
16982.0,61,22,384.06,3,2,2,322,Lost Customers
16983.0,4,148,1931.25,5,5,4,554,Loyal Customers
16984.0,1,407,4481.35,5,5,5,555,Champions
16985.0,1,120,5464.12,5,4,5,545,Loyal Customers
16986.0,60,3,1873.2,3,1,4,314,Lost Customers
16987.0,42,129,1625.05,4,5,4,454,Loyal Customers
16988.0,242,7,126.12,1,1,1,111,Lost Customers
16989.0,3,12,1133.25,5,1,4,514,Lost Customers
16990.0,219,1,179.0,1,1,1,111,Lost Customers
16992.0,11,93,1614.31,5,4,4,544,Loyal Customers
16996.0,63,37,1456.96,3,3,4,334,Potential Loyalists
16997.0,283,12,702.0,1,1,3,113,Lost Customers
16998.0,130,4,295.0,2,1,2,212,Lost Customers
16999.0,24,23,484.82,4,2,2,422,Lost Customers
17001.0,23,169,3989.57,4,5,5,455,Loyal Customers
17002.0,86,49,1493.73,3,3,4,334,Potential Loyalists
17004.0,47,44,1412.94,3,3,4,334,Potential Loyalists
17006.0,19,44,781.78,4,3,3,433,Potential Loyalists
17007.0,51,52,889.9300000000001,3,3,3,333,Potential Loyalists
17010.0,19,11,195.36,4,1,1,411,Lost Customers
17011.0,90,15,270.9,2,2,2,222,Lost Customers
17014.0,152,74,586.33,2,4,3,243,At Risk
17015.0,29,217,1842.56,4,5,4,454,Loyal Customers
17017.0,10,252,8694.26,5,5,5,555,Champions
17018.0,41,16,920.1,4,2,3,423,Lost Customers
17019.0,12,234,1272.61,5,5,4,554,Loyal Customers
17022.0,121,7,71.0,2,1,1,211,Lost Customers
17024.0,46,3,95.85,3,1,1,311,Lost Customers
17025.0,61,9,357.77,3,1,2,312,Lost Customers
17026.0,157,4,154.82999999999998,2,1,1,211,Lost Customers
17027.0,79,153,890.29,3,5,3,353,Potential Loyalists
17029.0,111,2,716.0,2,1,3,213,Lost Customers
17030.0,153,11,146.87,2,1,1,211,Lost Customers
17031.0,12,22,380.35,5,2,2,522,Lost Customers
17033.0,87,28,1030.14,3,2,4,324,Lost Customers
17034.0,17,30,745.52,5,3,3,533,Potential Loyalists
17035.0,128,28,433.53000000000003,2,2,2,222,Lost Customers
17037.0,88,75,1267.32,2,4,4,244,Loyal Customers
17038.0,90,22,112.4,2,2,1,221,Lost Customers
17040.0,138,15,449.73,2,2,2,222,Lost Customers
17041.0,27,70,1081.57,4,4,4,444,Loyal Customers
17042.0,63,98,1044.3799999999999,3,4,4,344,Loyal Customers
17043.0,52,102,1735.18,3,4,4,344,Loyal Customers
17044.0,26,6,948.48,4,1,4,414,Lost Customers
17045.0,114,22,339.44,2,2,2,222,Lost Customers
17046.0,217,22,642.02,1,2,3,123,Lost Customers
17047.0,86,65,1100.9,3,4,4,344,Loyal Customers
17048.0,9,43,925.35,5,3,3,533,Potential Loyalists
17049.0,22,318,5659.9800000000005,4,5,5,455,Loyal Customers
17050.0,190,316,3228.84,1,5,5,155,Loyal Customers
17051.0,195,43,247.14000000000001,1,3,1,131,At Risk
17052.0,29,92,413.75,4,4,2,442,Potential Loyalists
17053.0,336,13,498.48,1,1,3,113,Lost Customers
17054.0,29,83,1356.33,4,4,4,444,Loyal Customers
17058.0,82,62,1179.89,3,4,4,344,Loyal Customers
17059.0,60,516,3095.04,3,5,5,355,Loyal Customers
17060.0,267,5,234.24,1,1,1,111,Lost Customers
17061.0,74,99,5232.2300000000005,3,4,5,345,Loyal Customers
17062.0,314,70,538.37,1,4,3,143,At Risk
17063.0,22,78,1461.14,4,4,4,444,Loyal Customers
17064.0,0,62,859.35,5,4,3,543,Potential Loyalists
17068.0,13,296,4552.14,5,5,5,555,Champions
17069.0,29,143,2709.7000000000003,4,5,5,455,Loyal Customers
17070.0,115,64,312.14,2,4,2,242,At Risk
17071.0,1,140,2429.03,5,5,5,555,Champions
17073.0,18,174,1446.09,5,5,4,554,Loyal Customers
17075.0,18,77,834.12,5,4,3,543,Potential Loyalists
17076.0,37,25,841.0799999999999,4,2,3,423,Lost Customers
17078.0,273,28,378.2,1,2,2,122,Lost Customers
17079.0,79,2,118.80000000000001,3,1,1,311,Lost Customers
17080.0,23,8,287.62,4,1,2,412,Lost Customers
17081.0,26,64,290.16,4,4,2,442,Potential Loyalists
17082.0,182,81,2003.85,2,4,4,244,Loyal Customers
17083.0,99,52,1405.78,2,3,4,234,At Risk
17084.0,243,162,2949.75,1,5,5,155,Loyal Customers
17085.0,124,187,1566.65,2,5,4,254,Loyal Customers
17086.0,25,96,2050.08,4,4,4,444,Loyal Customers
17088.0,29,115,1991.01,4,4,4,444,Loyal Customers
17090.0,1,63,2043.95,5,4,4,544,Loyal Customers
17091.0,121,195,3827.76,2,5,5,255,Loyal Customers
17092.0,50,125,1777.78,3,5,4,354,Loyal Customers
17094.0,323,14,302.0,1,2,2,122,Lost Customers
17095.0,23,74,1324.16,4,4,4,444,Loyal Customers
17096.0,0,48,1022.13,5,3,4,534,Potential Loyalists
17097.0,11,211,954.42,5,5,4,554,Loyal Customers
17100.0,19,65,971.74,4,4,4,444,Loyal Customers
17101.0,11,42,1621.73,5,3,4,534,Potential Loyalists
17102.0,262,1,25.5,1,1,1,111,Lost Customers
17105.0,191,90,665.78,1,4,3,143,At Risk
17107.0,76,418,10815.43,3,5,5,355,Loyal Customers
17109.0,45,117,885.04,3,4,3,343,Potential Loyalists
17110.0,166,12,163.29999999999998,2,1,1,211,Lost Customers
17111.0,48,30,248.61,3,3,1,331,Potential Loyalists
17114.0,100,127,808.62,2,5,3,253,At Risk
17115.0,65,39,837.5,3,3,3,333,Potential Loyalists
17117.0,289,9,116.19999999999999,1,1,1,111,Lost Customers
17118.0,318,10,157.02,1,1,1,111,Lost Customers
17119.0,30,35,606.91,4,3,3,433,Potential Loyalists
17120.0,234,18,307.46,1,2,2,122,Lost Customers
17122.0,2,7,138.32,5,1,1,511,Lost Customers
17123.0,337,9,345.29999999999995,1,1,2,112,Lost Customers
17124.0,157,32,298.89,2,3,2,232,At Risk
17125.0,51,40,259.35,3,3,2,332,Potential Loyalists
17126.0,64,260,1004.75,3,5,4,354,Loyal Customers
17128.0,100,14,157.09,2,2,1,221,Lost Customers
17131.0,48,134,2463.17,3,5,5,355,Loyal Customers
17133.0,16,27,4892.240000000001,5,2,5,525,Lost Customers
17134.0,107,24,425.0,2,2,2,222,Lost Customers
17135.0,17,52,1139.73,5,3,4,534,Potential Loyalists
17138.0,98,24,380.5,2,2,2,222,Lost Customers
17139.0,1,478,10668.47,5,5,5,555,Champions
17140.0,189,20,465.32,1,2,2,122,Lost Customers
17142.0,239,15,579.0,1,2,3,123,Lost Customers
17144.0,85,48,984.57,3,3,4,334,Potential Loyalists
17146.0,106,35,749.78,2,3,3,233,At Risk
17147.0,23,81,1714.59,4,4,4,444,Loyal Customers
17148.0,52,9,124.88,3,1,1,311,Lost Customers
17152.0,195,14,1689.5,1,2,4,124,Lost Customers
17153.0,25,14,213.78,4,2,1,421,Lost Customers
17154.0,76,23,329.34,3,2,2,322,Lost Customers
17155.0,18,20,251.70000000000002,5,2,2,522,Lost Customers
17157.0,177,13,319.0,2,1,2,212,Lost Customers
17158.0,152,67,1266.97,2,4,4,244,Loyal Customers
17159.0,22,101,1538.88,4,4,4,444,Loyal Customers
17160.0,6,229,3518.03,5,5,5,555,Champions
17162.0,29,104,1715.46,4,4,4,444,Loyal Customers
17163.0,22,5,293.1,4,1,2,412,Lost Customers
17164.0,33,144,2467.35,4,5,5,455,Loyal Customers
17165.0,285,10,158.68,1,1,1,111,Lost Customers
17166.0,204,12,206.34,1,1,1,111,Lost Customers
17169.0,58,54,835.78,3,3,3,333,Potential Loyalists
17171.0,290,16,224.91,1,2,1,121,Lost Customers
17172.0,79,15,317.76,3,2,2,322,Lost Customers
17173.0,0,86,3766.6,5,4,5,545,Loyal Customers
17174.0,188,4,59.9,2,1,1,211,Lost Customers
17175.0,4,63,1443.69,5,4,4,544,Loyal Customers
17176.0,202,15,306.13,1,2,2,122,Lost Customers
17179.0,179,80,711.79,2,4,3,243,At Risk
17180.0,6,128,796.03,5,5,3,553,Potential Loyalists
17181.0,58,23,239.92000000000002,3,2,1,321,Lost Customers
17183.0,23,73,3347.31,4,4,5,445,Loyal Customers
17186.0,47,2,144.0,3,1,1,311,Lost Customers
17187.0,227,10,203.95,1,1,1,111,Lost Customers
17188.0,12,84,2474.23,5,4,5,545,Loyal Customers
17189.0,106,61,384.40000000000003,2,4,2,242,At Risk
17190.0,0,19,444.74,5,2,2,522,Lost Customers
17191.0,29,237,2095.13,4,5,5,455,Loyal Customers
17193.0,0,32,1699.3000000000002,5,3,4,534,Potential Loyalists
17194.0,37,29,262.62,4,3,2,432,Potential Loyalists
17197.0,60,29,1013.01,3,3,4,334,Potential Loyalists
17198.0,24,96,692.22,4,4,3,443,Potential Loyalists
17201.0,54,40,342.63,3,3,2,332,Potential Loyalists
17203.0,53,152,3563.85,3,5,5,355,Loyal Customers
17204.0,6,57,1564.56,5,3,4,534,Potential Loyalists
17205.0,54,13,384.08,3,1,2,312,Lost Customers
17206.0,54,7,204.24,3,1,1,311,Lost Customers
17211.0,4,211,2317.2200000000003,5,5,5,555,Champions
17212.0,253,4,226.85,1,1,1,111,Lost Customers
17213.0,41,157,2781.23,4,5,5,455,Loyal Customers
17214.0,61,103,1069.1200000000001,3,4,4,344,Loyal Customers
17217.0,235,9,113.5,1,1,1,111,Lost Customers
17218.0,12,274,1960.72,5,5,4,554,Loyal Customers
17219.0,121,25,114.23,2,2,1,221,Lost Customers
17220.0,25,472,3198.25,4,5,5,455,Loyal Customers
17221.0,273,63,335.13,1,4,2,142,At Risk
17222.0,214,28,354.15,1,2,2,122,Lost Customers
17223.0,311,49,426.79,1,3,2,132,At Risk
17226.0,252,21,393.49,1,2,2,122,Lost Customers
17227.0,19,47,939.32,4,3,3,433,Potential Loyalists
17228.0,16,208,1906.09,5,5,4,554,Loyal Customers
17229.0,143,47,318.76,2,3,2,232,At Risk
17230.0,265,69,3638.41,1,4,5,145,Loyal Customers
17231.0,13,541,3174.32,5,5,5,555,Champions
17232.0,15,36,421.52,5,3,2,532,Potential Loyalists
17233.0,243,25,190.88,1,2,1,121,Lost Customers
17234.0,65,14,149.89000000000001,3,2,1,321,Lost Customers
17235.0,26,29,550.06,4,3,3,433,Potential Loyalists
17236.0,13,105,916.13,5,4,3,543,Potential Loyalists
17237.0,12,19,314.69,5,2,2,522,Lost Customers
17238.0,18,566,3744.65,5,5,5,555,Champions
17239.0,313,15,382.5,1,2,2,122,Lost Customers
17242.0,4,40,1135.04,5,3,4,534,Potential Loyalists
17243.0,15,400,8676.85,5,5,5,555,Champions
17244.0,54,31,954.9,3,3,4,334,Potential Loyalists
17245.0,205,9,171.45,1,1,1,111,Lost Customers
17247.0,16,55,282.19,5,3,2,532,Potential Loyalists
17248.0,32,69,318.65,4,4,2,442,Potential Loyalists
17250.0,181,57,384.52,2,3,2,232,At Risk
17251.0,363,39,283.28000000000003,1,3,2,132,At Risk
17252.0,117,87,353.86,2,4,2,242,At Risk
17253.0,19,18,178.26,4,2,1,421,Lost Customers
17254.0,16,112,272.44,5,4,2,542,Potential Loyalists
17255.0,41,78,298.41,4,4,2,442,Potential Loyalists
17256.0,108,16,240.0,2,2,1,221,Lost Customers
17259.0,149,124,603.37,2,5,3,253,At Risk
17262.0,53,12,1253.3600000000001,3,1,4,314,Lost Customers
17263.0,209,23,63.440000000000005,1,2,1,121,Lost Customers
17265.0,4,127,562.9,5,5,3,553,Potential Loyalists
17266.0,148,80,310.64,2,4,2,242,At Risk
17267.0,245,38,317.62,1,3,2,132,At Risk
17268.0,3,6,763.64,5,1,3,513,Lost Customers
17272.0,43,114,2148.63,4,4,5,445,Loyal Customers
17274.0,243,27,111.97999999999999,1,2,1,121,Lost Customers
17277.0,228,69,1065.3500000000001,1,4,4,144,Loyal Customers
17278.0,6,15,246.04,5,2,1,521,Lost Customers
17279.0,58,9,187.82999999999998,3,1,1,311,Lost Customers
17282.0,174,94,1703.41,2,4,4,244,Loyal Customers
17284.0,32,292,1652.58,4,5,4,454,Loyal Customers
17286.0,22,45,153.92,4,3,1,431,Potential Loyalists
17287.0,27,124,1064.11,4,5,4,454,Loyal Customers
17288.0,10,142,1419.73,5,5,4,554,Loyal Customers
17289.0,4,111,944.41,5,4,4,544,Loyal Customers
17290.0,17,102,525.24,5,4,3,543,Potential Loyalists
17291.0,252,1,550.8000000000001,1,1,3,113,Lost Customers
17293.0,0,135,1875.1100000000001,5,5,4,554,Loyal Customers
17295.0,29,69,556.95,4,4,3,443,Potential Loyalists
17297.0,18,51,131.78,5,3,1,531,Potential Loyalists
17298.0,102,30,498.42,2,3,3,233,At Risk
17299.0,12,57,669.11,5,3,3,533,Potential Loyalists
17301.0,22,66,197.63,4,4,1,441,Potential Loyalists
17302.0,15,79,1135.63,5,4,4,544,Loyal Customers
17303.0,362,53,250.04,1,3,1,131,At Risk
17306.0,11,66,8631.31,5,4,5,545,Loyal Customers
17309.0,215,12,82.75,1,1,1,111,Lost Customers
17311.0,79,55,1384.85,3,3,4,334,Potential Loyalists
17312.0,139,14,644.3,2,2,3,223,Lost Customers
17313.0,121,24,2328.84,2,2,5,225,Lost Customers
17314.0,0,131,2527.92,5,5,5,555,Champions
17315.0,5,473,6292.26,5,5,5,555,Champions
17317.0,31,9,2600.34,4,1,5,415,Lost Customers
17320.0,101,73,1200.6200000000001,2,4,4,244,Loyal Customers
17321.0,275,107,700.86,1,4,3,143,At Risk
17323.0,15,200,921.07,5,5,3,553,Potential Loyalists
17324.0,9,50,990.23,5,3,4,534,Potential Loyalists
17325.0,251,6,96.8,1,1,1,111,Lost Customers
17329.0,15,33,523.11,5,3,3,533,Potential Loyalists
17330.0,23,6,363.9,4,1,2,412,Lost Customers
17331.0,124,1,175.2,2,1,1,211,Lost Customers
17333.0,86,28,494.25,3,2,3,323,Lost Customers
17334.0,69,11,307.02,3,1,2,312,Lost Customers
17337.0,4,543,2027.8700000000001,5,5,4,554,Loyal Customers
17338.0,9,753,6643.93,5,5,5,555,Champions
17339.0,184,9,243.36,2,1,1,211,Lost Customers
17340.0,32,407,12353.29,4,5,5,455,Loyal Customers
17341.0,186,183,781.36,2,5,3,253,At Risk
17343.0,356,17,193.64,1,2,1,121,Lost Customers
17344.0,47,32,160.57,3,3,1,331,Potential Loyalists
17345.0,16,87,537.74,5,4,3,543,Potential Loyalists
17346.0,0,500,2676.56,5,5,5,555,Champions
17347.0,87,1,228.96,3,1,1,311,Lost Customers
17348.0,15,215,1159.52,5,5,4,554,Loyal Customers
17349.0,180,9,110.75,2,1,1,211,Lost Customers
17350.0,46,71,1286.07,3,4,4,344,Loyal Customers
17351.0,37,27,587.15,4,2,3,423,Lost Customers
17353.0,125,8,1740.0,2,1,4,214,Lost Customers
17354.0,51,16,1393.06,3,2,4,324,Lost Customers
17356.0,342,19,178.22,1,2,1,121,Lost Customers
17357.0,25,45,388.14,4,3,2,432,Potential Loyalists
17358.0,99,59,365.85,2,4,2,242,At Risk
17359.0,12,15,127.86,5,2,1,521,Lost Customers
17360.0,18,132,585.79,5,5,3,553,Potential Loyalists
17361.0,50,29,488.2,3,3,2,332,Potential Loyalists
17362.0,240,35,312.23,1,3,2,132,At Risk
17364.0,9,411,4481.18,5,5,5,555,Champions
17365.0,13,468,4801.56,5,5,5,555,Champions
17367.0,239,34,168.4,1,3,1,131,At Risk
17368.0,24,111,1912.67,4,4,4,444,Loyal Customers
17370.0,73,33,446.18,3,3,2,332,Potential Loyalists
17371.0,18,87,423.89,5,4,2,542,Potential Loyalists
17372.0,41,253,1342.68,4,5,4,454,Loyal Customers
17373.0,41,57,646.92,4,3,3,433,Potential Loyalists
17374.0,219,28,495.77,1,2,3,123,Lost Customers
17375.0,200,69,400.1,1,4,2,142,At Risk
17376.0,71,24,203.2,3,2,1,321,Lost Customers
17377.0,24,418,4100.92,4,5,5,455,Loyal Customers
17379.0,12,83,404.66,5,4,2,542,Potential Loyalists
17381.0,2,109,20275.61,5,4,5,545,Loyal Customers
17382.0,214,2,65.4,1,1,1,111,Lost Customers
17383.0,211,51,199.29,1,3,1,131,At Risk
17384.0,20,15,336.4,4,2,2,422,Lost Customers
17385.0,15,47,261.11,5,3,2,532,Potential Loyalists
17386.0,114,28,2686.42,2,2,5,225,Lost Customers
17387.0,20,78,784.11,4,4,3,443,Potential Loyalists
17388.0,5,15,1259.56,5,2,4,524,Lost Customers
17389.0,9,213,31833.68,5,5,5,555,Champions
17391.0,164,3,508.8,2,1,3,213,Lost Customers
17392.0,191,62,457.91,1,4,2,142,At Risk
17394.0,249,4,203.86999999999998,1,1,1,111,Lost Customers
17396.0,40,27,7330.8,4,2,5,425,Lost Customers
17397.0,23,92,696.41,4,4,3,443,Potential Loyalists
17398.0,115,38,653.38,2,3,3,233,At Risk
17400.0,210,213,2129.96,1,5,5,155,Loyal Customers
17402.0,51,59,2633.85,3,4,5,345,Loyal Customers
17403.0,274,33,281.62,1,3,2,132,At Risk
17404.0,5,198,31906.82,5,5,5,555,Champions
17405.0,3,82,1031.41,5,4,4,544,Loyal Customers
17406.0,70,113,2200.42,3,4,5,345,Loyal Customers
17408.0,164,2,32.65,2,1,1,211,Lost Customers
17409.0,126,13,771.85,2,1,3,213,Lost Customers
17410.0,0,64,1214.72,5,4,4,544,Loyal Customers
17411.0,13,41,778.94,5,3,3,533,Potential Loyalists
17412.0,24,66,1258.06,4,4,4,444,Loyal Customers
17414.0,44,6,778.0,3,1,3,313,Lost Customers
17415.0,80,14,507.84,3,2,3,323,Lost Customers
17416.0,60,269,6893.42,3,5,5,355,Loyal Customers
17418.0,43,30,463.46000000000004,4,3,2,432,Potential Loyalists
17419.0,12,206,4226.57,5,5,5,555,Champions
17420.0,51,30,598.83,3,3,3,333,Potential Loyalists
17422.0,4,117,1979.37,5,4,4,544,Loyal Customers
17423.0,47,26,698.41,3,2,3,323,Lost Customers
17425.0,20,43,759.17,4,3,3,433,Potential Loyalists
17426.0,92,271,5037.26,2,5,5,255,Loyal Customers
17427.0,72,2,100.8,3,1,1,311,Lost Customers
17428.0,6,328,17256.85,5,5,5,555,Champions
17429.0,157,39,524.9200000000001,2,3,3,233,At Risk
17430.0,152,14,265.76,2,2,2,222,Lost Customers
17431.0,314,43,403.3,1,3,2,132,At Risk
17432.0,18,48,365.76,5,3,2,532,Potential Loyalists
17433.0,1,54,303.15999999999997,5,3,2,532,Potential Loyalists
17434.0,10,134,2373.82,5,5,5,555,Champions
17436.0,120,9,216.29999999999998,2,1,1,211,Lost Customers
17438.0,254,17,388.45000000000005,1,2,2,122,Lost Customers
17440.0,186,5,186.42000000000002,2,1,1,211,Lost Customers
17442.0,63,135,2248.56,3,5,5,355,Loyal Customers
17443.0,249,1,534.24,1,1,3,113,Lost Customers
17444.0,33,135,2940.04,4,5,5,455,Loyal Customers
17446.0,177,9,120.9,2,1,1,211,Lost Customers
17447.0,41,36,541.53,4,3,3,433,Potential Loyalists
17449.0,45,277,2520.86,3,5,5,355,Loyal Customers
17450.0,3,337,194550.79,5,5,5,555,Champions
17451.0,16,100,1721.4,5,4,4,544,Loyal Customers
17453.0,18,19,486.71999999999997,5,2,2,522,Lost Customers
17454.0,193,61,517.53,1,4,3,143,At Risk
17455.0,204,8,131.7,1,1,1,111,Lost Customers
17456.0,454,17,249.86,1,2,1,121,Lost Customers
17457.0,205,19,1737.7,1,2,4,124,Lost Customers
17458.0,16,54,316.5,5,3,2,532,Potential Loyalists
17459.0,44,111,657.3,3,4,3,343,Potential Loyalists
17460.0,184,29,622.4300000000001,2,3,3,233,At Risk
17461.0,23,111,757.46,4,4,3,443,Potential Loyalists
17462.0,61,27,675.69,3,2,3,323,Lost Customers
17463.0,17,215,1896.41,5,5,4,554,Loyal Customers
17464.0,247,9,289.96000000000004,1,1,2,112,Lost Customers
17466.0,11,41,763.28,5,3,3,533,Potential Loyalists
17468.0,11,5,137.0,5,1,1,511,Lost Customers
17469.0,17,88,1870.97,5,4,4,544,Loyal Customers
17470.0,45,78,1125.07,3,4,4,344,Loyal Customers
17472.0,288,181,710.29,1,5,3,153,At Risk
17475.0,80,14,194.37,3,2,1,321,Lost Customers
17480.0,78,29,511.82,3,3,3,333,Potential Loyalists
17481.0,16,82,1255.59,5,4,4,544,Loyal Customers
17483.0,94,21,414.04,2,2,2,222,Lost Customers
17486.0,262,24,396.87,1,2,2,122,Lost Customers
17489.0,0,29,376.64,5,3,2,532,Potential Loyalists
17490.0,74,76,2092.32,3,4,5,345,Loyal Customers
17491.0,15,109,3558.87,5,4,5,545,Loyal Customers
17492.0,220,12,374.57,1,1,2,112,Lost Customers
17495.0,301,27,497.56,1,2,3,123,Lost Customers
17496.0,359,10,271.05,1,1,2,112,Lost Customers
17498.0,76,17,272.22,3,2,2,322,Lost Customers
17499.0,290,40,622.88,1,3,3,133,At Risk
17500.0,18,5,1138.0,5,1,4,514,Lost Customers
17501.0,280,18,288.6,1,2,2,122,Lost Customers
17502.0,10,28,689.1,5,2,3,523,Lost Customers
17503.0,151,38,558.96,2,3,3,233,At Risk
17504.0,188,127,2997.0299999999997,2,5,5,255,Loyal Customers
17505.0,206,52,1145.84,1,3,4,134,At Risk
17506.0,76,14,302.2,3,2,2,322,Lost Customers
17507.0,262,88,605.58,1,4,3,143,At Risk
17508.0,251,22,387.31,1,2,2,122,Lost Customers
17509.0,58,366,6115.14,3,5,5,355,Loyal Customers
17510.0,25,20,308.48,4,2,2,422,Lost Customers
17511.0,6,963,91062.38,5,5,5,555,Champions
17512.0,29,105,2924.9900000000002,4,4,5,445,Loyal Customers
